"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENST00000348849"	"ENSG00000153250"	"RBMS1"	"5937"	"Hs.602004/Hs.600749/Hs.470412/Hs.654231"	"Hs.602004/Hs.600749/Hs.470412/Hs.654231"	"2"	"161128662"	"1"	"placenta"	"placenta"
"ENST00000348956"	"ENSG00000166165"	"CKB"	"1152"	""	""	"14"	"103985996"	"2"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/OccipitalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/Prostate"	"WholeBrain"
"ENST00000349124"	"ENSG00000184489"	"PTP4A3"	"11156"	""	""	"8"	"142402093"	"1"	"Heart"	"Heart"
"ENST00000349155"	"ENSG00000135111"	"TBX3"	"6926"	"Hs.129895/Hs.744016"	"Hs.129895/Hs.744016"	"12"	"115108059"	"1"	"adrenalgland"	"adrenalgland"
"ENST00000349264"	"ENSG00000166710"	"B2M"	"567"	"Hs.623704/Hs.731653/Hs.734579"	"Hs.623704/Hs.731653/Hs.734579"	"15"	"45003675"	"2"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/lymphnode/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000349553"	"ENSG00000172137"	"CALB2"	"794"	"Hs.106857"	"Hs.106857"	"16"	"71392616"	"1"	"Hypothalamus"	"Hypothalamus"
"ENST00000349606"	"ENSG00000007944"	"MYLIP"	"29116"	"Hs.484738/Hs.653717"	"Hs.484738/Hs.653717"	"6"	"16129356"	"1"	"placenta"	"placenta"
"ENST00000349624"	"ENSG00000115705"	"TPO"	"7173"	"Hs.598371/Hs.467554/Hs.735569"	"Hs.598371/Hs.467554/Hs.735569"	"2"	"1377995"	"1"	"fetalThyroid/Thyroid"	"Thyroid"
"ENST00000350259"	"ENSG00000119711"	"ALDH6A1"	"4329"	"Hs.293970/Hs.708053/Hs.717295/Hs.732227/Hs.744472"	"Hs.293970/Hs.708053/Hs.717295/Hs.732227/Hs.744472"	"14"	"74523553"	"1"	"kidney"	"kidney"
"ENST00000350320"	"ENSG00000122545"	"SEPT7"	"989"	"Hs.191346/Hs.627519/Hs.642540"	"Hs.191346/Hs.627519/Hs.642540"	"7"	"35840542"	"1"	"OccipitalLobe/721_B_lymphoblasts"	"721_B_lymphoblasts"
"ENST00000350485"	"ENSG00000006128"	"TAC1"	"6863"	"Hs.601895/Hs.2563"	"Hs.601895/Hs.2563"	"7"	"97361220"	"1"	"caudatenucleus"	"caudatenucleus"
"ENST00000350573"	"ENSG00000085514"	"PILRA"	"29992"	""	""	"7"	"99965153"	"1"	"whole blood/PB-CD14+Monocytes"	"PB-CD14+Monocytes"
"ENST00000350605"	"ENSG00000103490"	"PYCARD"	"29108"	""	""	"16"	"31212806"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000350792"	"ENSG00000165795"	"NDRG2"	"57447"	"Hs.525205"	"Hs.525205"	"14"	"21484922"	"1"	"PrefrontalCortex/WholeBrain/cerebellum"	"cerebellum"
"ENST00000350811"	"ENSG00000058404"	"CAMK2B"	"816"	"Hs.351887/Hs.732009"	"Hs.351887/Hs.732009"	"7"	"44256749"	"1"	"Amygdala/CerebellumPeduncles/OccipitalLobe/PrefrontalCortex/WholeBrain"	"CerebellumPeduncles"
"ENST00000350842"	"ENSG00000196502"	"SULT1A1"	"6817"	"Hs.567342/Hs.716834/Hs.736805"	"Hs.567342/Hs.716834/Hs.736805"	"16"	"28616903"	"2"	"whole blood/PB-CD14+Monocytes/Liver/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000350889"	"ENSG00000015592"	"STMN4"	"81551"	"Hs.201058/Hs.734948"	"Hs.201058/Hs.734948"	"8"	"27092840"	"1"	"Amygdala/WholeBrain/fetalbrain"	"WholeBrain"
"ENST00000350997"	"ENSG00000149485"	"FADS1"	"100302263/3992"	"Hs.503546/Hs.651782/Hs.739285"	"Hs.503546/Hs.651782/Hs.739285"	"11"	"61567099"	"1"	"adipocyte"	"adipocyte"
"ENST00000351018"	"ENSG00000177105"	"RHOG"	"391"	""	""	"11"	"3848208"	"1"	"whole blood/PB-CD14+Monocytes"	"whole blood"
"ENST00000351030"	"ENSG00000136811"	"ODF2"	"4957"	"Hs.129055"	"Hs.129055"	"9"	"131217465"	"1"	"testis/TestisSeminiferousTubule/TestisGermCell/TestisInterstitial/TestisLeydigCell"	"testis"
"ENST00000351137"	"ENSG00000217555"	"CKLF"	"51192"	""	""	"16"	"66586466"	"1"	"whole blood"	"whole blood"
"ENST00000351200"	"ENSG00000157782"	"CABP1"	"9478"	"Hs.458482"	"Hs.458482"	"12"	"121078355"	"1"	"WholeBrain"	"WholeBrain"
"ENST00000351217"	"ENSG00000156642"	"NPTN"	"27020"	"Hs.744867"	"Hs.744867"	"15"	"73852355"	"1"	"PrefrontalCortex/WholeBrain"	"WholeBrain"
"ENST00000351304"	"ENSG00000170835"	"CEL"	"1056"	"Hs.533258"	"Hs.533258"	"9"	"135937365"	"1"	"Pancreas/PancreaticIslets"	"Pancreas"
"ENST00000351325"	"ENSG00000266964"	"FXYD1"	"5348"	""	""	"19"	"35629712"	"3"	"OlfactoryBulb/Heart/Liver"	"Liver"
"ENST00000351388"	"ENSG00000259384"	"GH1"	"2688"	""	""	"17"	"61994560"	"2"	"placenta/Pituitary"	"Pituitary"
"ENST00000351436"	"ENSG00000178287"	"SPAG11A"	"653423/10407"	"Hs.610978"	"Hs.610978"	"8"	"7705398"	"1"	"TestisLeydigCell"	"TestisLeydigCell"
"ENST00000351513"	"ENSG00000147647"	"DPYS"	"1807"	"Hs.443161/Hs.628120/Hs.713087"	"Hs.443161/Hs.628120/Hs.713087"	"8"	"105342552"	"1"	"kidney"	"kidney"
"ENST00000351554"	"ENSG00000085063"	"CD59"	"966"	"Hs.278573/Hs.610292"	"Hs.278573/Hs.610292"	"11"	"33719807"	"2"	"bronchialepithelialcells/placenta/SmoothMuscle/CardiacMyocytes"	"placenta"
"ENST00000351606"	"ENSG00000111305"	"GSG1"	"83445"	""	""	"12"	"13236494"	"1"	"testis/TestisInterstitial"	"TestisInterstitial"
"ENST00000352035"	"ENSG00000131473"	"ACLY"	"47"	"Hs.387567/Hs.739744"	"Hs.387567/Hs.739744"	"17"	"40023161"	"1"	"adipocyte"	"adipocyte"
"ENST00000352140"	"ENSG00000081237"	"PTPRC"	"5788"	"Hs.599730/Hs.654514"	"Hs.599730/Hs.654514"	"1"	"198607801"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD8+Tcells"
"ENST00000352397"	"ENSG00000100243"	"CYB5R3"	"1727"	"Hs.561064"	"Hs.561064"	"22"	"43013846"	"1"	"adipocyte"	"adipocyte"
"ENST00000352433"	"ENSG00000164611"	"PTTG1"	"9232"	""	""	"5"	"159848829"	"1"	"BM-CD105+Endothelial/BM-CD71+EarlyErythroid/testis/TestisInterstitial/721_B_lymphoblasts/CardiacMyocytes/leukemialymphoblastic(molt4)/lymphomaburkittsDaudi"	"BM-CD71+EarlyErythroid"
"ENST00000352451"	"ENSG00000168530"	"MYL1"	"4632"	"Hs.597319"	"Hs.597319"	"2"	"211154874"	"4"	"SkeletalMuscle/tongue/Thyroid"	"tongue"
"ENST00000352480"	"ENSG00000130707"	"ASS1"	"445"	"Hs.605582/Hs.160786"	"Hs.605582/Hs.160786"	"9"	"133320316"	"2"	"fetalliver/fetallung/Liver/kidney"	"Liver"
"ENST00000352580"	"ENSG00000153563"	"CD8A"	"925"	"Hs.85258"	"Hs.85258"	"2"	"87011729"	"1"	"PB-CD4+Tcells/PB-CD8+Tcells/thymus"	"thymus"
"ENST00000352861"	"ENSG00000132432"	"SEC61G"	"23480"	""	""	"7"	"54819943"	"1"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000353047"	"ENSG00000164733"	"CTSB"	"1508"	"Hs.520898"	"Hs.520898"	"8"	"11700033"	"1"	"fetalThyroid/Thyroid"	"Thyroid"
"ENST00000353185"	"ENSG00000058404"	"CAMK2B"	"816"	"Hs.351887/Hs.732009"	"Hs.351887/Hs.732009"	"7"	"44256749"	"1"	"Amygdala/CerebellumPeduncles/OccipitalLobe/PrefrontalCortex/WholeBrain/caudatenucleus"	"CerebellumPeduncles"
"ENST00000353196"	"ENSG00000131473"	"ACLY"	"47"	"Hs.387567/Hs.739744"	"Hs.387567/Hs.739744"	"17"	"40023161"	"1"	"adipocyte"	"adipocyte"
"ENST00000353231"	"ENSG00000172243"	"CLEC7A"	"64581"	""	""	"12"	"10269376"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000353247"	"ENSG00000137752"	"CASP1"	"834"	"Hs.2490"	"Hs.2490"	"11"	"104896170"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000353507"	"ENSG00000152670"	"DDX4"	"54514"	"Hs.223581"	"Hs.223581"	"5"	"55033845"	"1"	"TestisInterstitial"	"TestisInterstitial"
"ENST00000353625"	"ENSG00000058404"	"CAMK2B"	"816"	"Hs.351887/Hs.732009"	"Hs.351887/Hs.732009"	"7"	"44256749"	"1"	"Amygdala/CerebellumPeduncles/MedullaOblongata/OccipitalLobe/PrefrontalCortex/WholeBrain/caudatenucleus"	"CerebellumPeduncles"
"ENST00000354050"	"ENSG00000100979"	"PLTP"	"5360"	"Hs.439312/Hs.735495"	"Hs.439312/Hs.735495"	"20"	"44527399"	"2"	"placenta/thymus"	"placenta"
"ENST00000354171"	"ENSG00000167468"	"GPX4"	"2879"	"Hs.601590"	"Hs.601590"	"19"	"1103936"	"1"	"testis/TestisInterstitial"	"TestisInterstitial"
"ENST00000354190"	"ENSG00000021300"	"PLEKHB1"	"58473"	"Hs.445489"	"Hs.445489"	"11"	"73357223"	"1"	"Amygdala/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/spinalcord"	"spinalcord"
"ENST00000354232"	"ENSG00000105379"	"ETFB"	"2109"	"Hs.348531"	"Hs.348531"	"19"	"51848423"	"1"	"Liver"	"Liver"
"ENST00000354297"	"ENSG00000198183"	"BPIFA1"	"51297"	"Hs.211092"	"Hs.211092"	"20"	"31823801"	"1"	"trachea"	"trachea"
"ENST00000354332"	"ENSG00000196154"	"S100A4"	"6275"	""	""	"1"	"153516089"	"3"	"PB-BDCA4+Dentritic_Cells/BM-CD105+Endothelial/whole blood/adipocyte/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid/ColorectalAdenocarcinoma"	"PB-CD14+Monocytes"
"ENST00000354434"	"ENSG00000159840"	"ZYX"	"7791"	""	""	"7"	"143078173"	"1"	"whole blood"	"whole blood"
"ENST00000354474"	"ENSG00000115310"	"RTN4"	"57142"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"2"	"55199325"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000354567"	"ENSG00000154027"	"AK5"	"26289"	"Hs.559718"	"Hs.559718"	"1"	"77747736"	"1"	"Amygdala/PrefrontalCortex/WholeBrain"	"Amygdala"
"ENST00000354662"	"ENSG00000048540"	"LMO3"	"55885"	"Hs.595203/Hs.595161/Hs.504908"	"Hs.595203/Hs.595161/Hs.504908"	"12"	"16701307"	"1"	"OccipitalLobe/PrefrontalCortex/caudatenucleus/fetalbrain"	"PrefrontalCortex"
"ENST00000354792"	"ENSG00000065534"	"MYLK"	"4638"	"Hs.600605/Hs.594108/Hs.477375/Hs.625965/Hs.638679/Hs.715052"	"Hs.600605/Hs.594108/Hs.477375/Hs.625965/Hs.638679/Hs.715052"	"3"	"123328896"	"2"	"Uterus/Prostate"	"Uterus"
"ENST00000354940"	"ENSG00000198431"	"TXNRD1"	"7296"	"Hs.654922/Hs.728817/Hs.741567"	"Hs.654922/Hs.728817/Hs.741567"	"12"	"104609557"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000354944"	"ENSG00000104419"	"NDRG1"	"10397"	"Hs.372914/Hs.613170"	"Hs.372914/Hs.613170"	"8"	"134249414"	"1"	"OlfactoryBulb/bronchialepithelialcells"	"OlfactoryBulb"
"ENST00000354968"	"ENSG00000198336"	"MYL4"	"4635"	"Hs.463300"	"Hs.463300"	"17"	"45277812"	"1"	"BM-CD105+Endothelial/BM-CD71+EarlyErythroid/Heart"	"BM-CD71+EarlyErythroid"
"ENST00000354982"	"ENSG00000142748"	"FCN3"	"8547"	"Hs.627093"	"Hs.627093"	"1"	"27695603"	"2"	"Lung/Liver"	"Lung"
"ENST00000354991"	"ENSG00000152670"	"DDX4"	"54514"	"Hs.223581"	"Hs.223581"	"5"	"55033845"	"1"	"TestisInterstitial"	"TestisInterstitial"
"ENST00000355035"	"ENSG00000161944"	"ASGR2"	"433"	"Hs.654440/Hs.731751"	"Hs.654440/Hs.731751"	"17"	"7004641"	"1"	"Liver"	"Liver"
"ENST00000355085"	"ENSG00000197405"	"C5AR1"	"728"	"Hs.2161"	"Hs.2161"	"19"	"47793280"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000355135"	"ENSG00000046653"	"GPM6B"	"2824"	"Hs.495710/Hs.618017/Hs.732644"	"Hs.495710/Hs.618017/Hs.732644"	"X"	"13789150"	"2"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/Pons/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/globuspallidus/subthalamicnucleus/spinalcord/dorsal root ganglion"	"OlfactoryBulb"
"ENST00000355153"	"ENSG00000160255"	"ITGB2"	"3689"	"Hs.375957"	"Hs.375957"	"21"	"46305868"	"3"	"PB-BDCA4+Dentritic_Cells/bonemarrow/whole blood/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000355349"	"ENSG00000092054"	"MYH7"	"4625"	"Hs.655129/Hs.719946/Hs.733442"	"Hs.655129/Hs.719946/Hs.733442"	"14"	"23881947"	"5"	"Heart/SkeletalMuscle/tongue/Thyroid"	"Heart"
"ENST00000355371"	"ENSG00000187164"	"KIAA1598"	"57698"	"Hs.501140/Hs.700097"	"Hs.501140/Hs.700097"	"10"	"118643742"	"1"	"Hypothalamus"	"Hypothalamus"
"ENST00000355384"	"ENSG00000160282"	"FTCD"	"10841"	"Hs.415846"	"Hs.415846"	"21"	"47556176"	"1"	"Liver"	"Liver"
"ENST00000355426"	"ENSG00000115380"	"EFEMP1"	"2202"	"Hs.595847/Hs.76224/Hs.732348"	"Hs.595847/Hs.76224/Hs.732348"	"2"	"56093102"	"3"	"bronchialepithelialcells/adipocyte/placenta/SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000355634"	"ENSG00000154556"	"SORBS2"	"8470"	"Hs.620021/Hs.655143/Hs.742471"	"Hs.620021/Hs.655143/Hs.742471"	"4"	"186506598"	"2"	"adrenalgland/Thyroid"	"Thyroid"
"ENST00000355637"	"ENSG00000078328"	"RBFOX1"	"54715"	"Hs.459842/Hs.617542"	"Hs.459842/Hs.617542"	"16"	"6069095"	"1"	"PrefrontalCortex/WholeBrain"	"PrefrontalCortex"
"ENST00000355730"	"ENSG00000136205"	"TNS3"	"64759"	"Hs.520814"	"Hs.520814"	"7"	"47314752"	"1"	"placenta"	"placenta"
"ENST00000355814"	"ENSG00000197249"	"SERPINA1"	"5265"	"Hs.525557"	"Hs.525557"	"14"	"94843084"	"5"	"fetalliver/fetallung/PancreaticIslets/whole blood/PB-CD14+Monocytes/Lung/Liver/BM-CD33+Myeloid/kidney"	"fetalliver"
"ENST00000355857"	"ENSG00000155368"	"DBI"	"1622"	""	""	"2"	"120124497"	"1"	"adipocyte/721_B_lymphoblasts"	"721_B_lymphoblasts"
"ENST00000355899"	"ENSG00000102024"	"PLS3"	"5358"	"Hs.496622"	"Hs.496622"	"X"	"114795501"	"3"	"bronchialepithelialcells/Uterus/SmoothMuscle/Thyroid"	"bronchialepithelialcells"
"ENST00000355906"	"ENSG00000257017"	"HP"	"3240"	"Hs.513711"	"Hs.513711"	"16"	"72088491"	"1"	"fetalliver/fetallung/Liver"	"Liver"
"ENST00000355962"	"ENSG00000198650"	"TAT"	"6898"	"Hs.598179/Hs.161640"	"Hs.598179/Hs.161640"	"16"	"71599563"	"1"	"Liver"	"Liver"
"ENST00000355973"	"ENSG00000204681"	"GABBR1"	"2550"	"Hs.167017/Hs.744370"	"Hs.167017/Hs.744370"	"6"	"29523406"	"1"	"721_B_lymphoblasts/Tonsil"	"721_B_lymphoblasts"
"ENST00000355994"	"ENSG00000197971"	"MBP"	"4155"	"Hs.607968/Hs.551713"	"Hs.607968/Hs.551713"	"18"	"74690783"	"2"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/Pons/PrefrontalCortex/TemporalLobe/Thalamus/WholeBrain/caudatenucleus/cerebellum/globuspallidus/subthalamicnucleus/spinalcord/dorsal root ganglion"	"spinalcord"
"ENST00000356000"	"ENSG00000133318"	"RTN3"	"10313"	"Hs.743229"	"Hs.743229"	"11"	"63448918"	"2"	"Amygdala/CingulateCortex/Hypothalamus/OccipitalLobe/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/spinalcord/fetalbrain/whole blood"	"WholeBrain"
"ENST00000356033"	"ENSG00000189159"	"HN1"	"51155"	"Hs.532803"	"Hs.532803"	"17"	"73131343"	"1"	"testis/TestisInterstitial/721_B_lymphoblasts"	"721_B_lymphoblasts"
"ENST00000356113"	"ENSG00000166035"	"LIPC"	"3990"	"Hs.654472"	"Hs.654472"	"15"	"58702768"	"1"	"fetalliver/Liver"	"Liver"
"ENST00000356249"	"ENSG00000103888"	"KIAA1199"	"57214"	"Hs.459088"	"Hs.459088"	"15"	"81071684"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000356287"	"ENSG00000197616"	"MYH6"	"4624"	"Hs.278432"	"Hs.278432"	"14"	"23851199"	"1"	"Heart"	"Heart"
"ENST00000356444"	"ENSG00000187764"	"SEMA4D"	"10507"	"Hs.601897/Hs.494406"	"Hs.601897/Hs.494406"	"9"	"91975702"	"1"	"whole blood/PB-CD4+Tcells/PB-CD8+Tcells"	"PB-CD4+Tcells"
"ENST00000356457"	"ENSG00000198363"	"ASPH"	"444"	"Hs.332422/Hs.622390/Hs.685222/Hs.686262/Hs.733252"	"Hs.332422/Hs.622390/Hs.685222/Hs.686262/Hs.733252"	"8"	"62413116"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000356495"	"ENSG00000162896"	"PIGR"	"5284"	"Hs.497589"	"Hs.497589"	"1"	"207101863"	"1"	"trachea"	"trachea"
"ENST00000356536"	"ENSG00000184007"	"PTP4A2"	"8073"	"Hs.470477/Hs.713259"	"Hs.470477/Hs.713259"	"1"	"32372022"	"1"	"thymus/leukemialymphoblastic(molt4)"	"thymus"
"ENST00000356692"	"ENSG00000163605"	"PPP4R2"	"151987"	"Hs.431092/Hs.626271"	"Hs.431092/Hs.626271"	"3"	"73045936"	"2"	"tongue"	"tongue"
"ENST00000356783"	"ENSG00000105048"	"TNNT1"	"7138"	"Hs.707356"	"Hs.707356"	"19"	"55644162"	"1"	"SkeletalMuscle"	"SkeletalMuscle"
"ENST00000356840"	"ENSG00000007944"	"MYLIP"	"29116"	"Hs.484738/Hs.653717"	"Hs.484738/Hs.653717"	"6"	"16129356"	"1"	"placenta"	"placenta"
"ENST00000356864"	"ENSG00000173535"	"TNFRSF10C"	"8794"	"Hs.655801/Hs.735240"	"Hs.655801/Hs.735240"	"8"	"22941868"	"1"	"whole blood"	"whole blood"
"ENST00000356887"	"ENSG00000136732"	"GYPC"	"2995"	"Hs.59138/Hs.706982"	"Hs.59138/Hs.706982"	"2"	"127413509"	"1"	"BM-CD105+Endothelial/BM-CD71+EarlyErythroid/bonemarrow"	"BM-CD71+EarlyErythroid"
"ENST00000356892"	"ENSG00000122122"	"SASH3"	"54440"	"Hs.61469"	"Hs.61469"	"X"	"128913955"	"2"	"whole blood/721_B_lymphoblasts/thymus"	"thymus"
"ENST00000356942"	"ENSG00000046653"	"GPM6B"	"2824"	"Hs.495710/Hs.618017/Hs.732644"	"Hs.495710/Hs.618017/Hs.732644"	"X"	"13789150"	"2"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/Pons/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/globuspallidus/subthalamicnucleus/spinalcord/dorsal root ganglion"	"OlfactoryBulb"
"ENST00000356978"	"ENSG00000198668"	"CALM1"	"808/805/801"	"Hs.282410/Hs.708270"	"Hs.282410/Hs.708270"	"14"	"90862846"	"1"	"OccipitalLobe/PrefrontalCortex/WholeBrain"	"WholeBrain"
"ENST00000356983"	"ENSG00000160781"	"PAQR6"	"79957"	"Hs.235873"	"Hs.235873"	"1"	"156213206"	"1"	"CingulateCortex/Hypothalamus/OccipitalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/spinalcord"	"Hypothalamus"
"ENST00000357083"	"ENSG00000162374"	"ELAVL4"	"1996"	"Hs.604385/Hs.602627/Hs.213050"	"Hs.604385/Hs.602627/Hs.213050"	"1"	"50513686"	"1"	"PrefrontalCortex"	"PrefrontalCortex"
"ENST00000357084"	"ENSG00000196296"	"ATP2A1"	"487"	"Hs.657344"	"Hs.657344"	"16"	"28889726"	"4"	"SkeletalMuscle/tongue/Thyroid"	"SkeletalMuscle"
"ENST00000357099"	"ENSG00000106013"	"ANKRD7"	"56311"	"Hs.729340"	"Hs.729340"	"7"	"117854727"	"1"	"testis/TestisSeminiferousTubule/TestisGermCell/TestisInterstitial/TestisLeydigCell"	"TestisInterstitial"
"ENST00000357235"	"ENSG00000197622"	"CDC42SE1"	"56882"	"Hs.22065"	"Hs.22065"	"1"	"151023447"	"2"	"whole blood/lymphnode"	"whole blood"
"ENST00000357258"	"ENSG00000181722"	"ZBTB20"	"26137"	""	""	"3"	"114056941"	"1"	"Prostate"	"Prostate"
"ENST00000357275"	"ENSG00000244274"	"DBNDD2"	"55861"	""	""	"20"	"44034697"	"1"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord"	"Hypothalamus"
"ENST00000357355"	"ENSG00000123146"	"CD97"	"976"	"Hs.466039"	"Hs.466039"	"19"	"14491313"	"1"	"whole blood/PB-CD56+NKCells/PB-CD14+Monocytes"	"PB-CD56+NKCells"
"ENST00000357376"	"ENSG00000115310"	"RTN4"	"57142"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"2"	"55199325"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000357616"	"ENSG00000166863"	"TAC3"	"6866"	"Hs.9730"	"Hs.9730"	"12"	"57403784"	"1"	"placenta"	"placenta"
"ENST00000357632"	"ENSG00000173585"	"CCR9"	"10803"	"Hs.225946/Hs.671587"	"Hs.225946/Hs.671587"	"3"	"45927996"	"1"	"thymus"	"thymus"
"ENST00000357701"	"ENSG00000086967"	"MYBPC2"	"4606"	"Hs.85937"	"Hs.85937"	"19"	"50936160"	"1"	"SkeletalMuscle"	"SkeletalMuscle"
"ENST00000357732"	"ENSG00000115310"	"RTN4"	"57142"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"Hs.637850/Hs.707916/Hs.738763/Hs.745463"	"2"	"55199325"	"1"	"SmoothMuscle"	"SmoothMuscle"
"ENST00000357763"	"ENSG00000257017"	"HP"	"3240"	"Hs.513711"	"Hs.513711"	"16"	"72088491"	"1"	"fetalliver/fetallung/Liver"	"Liver"
"ENST00000357865"	"ENSG00000117632"	"STMN1"	"3925"	"Hs.606995/Hs.209983"	"Hs.606995/Hs.209983"	"1"	"26210672"	"3"	"Amygdala/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/PrefrontalCortex/Thalamus/WholeBrain/spinalcord/fetalbrain/BM-CD34+/testis/721_B_lymphoblasts/thymus/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"fetalbrain"
"ENST00000357948"	"ENSG00000163618"	"CADPS"	"8618"	"Hs.654933"	"Hs.654933"	"3"	"62384022"	"1"	"Amygdala/Hypothalamus/PrefrontalCortex"	"Amygdala"
"ENST00000357980"	"ENSG00000140416"	"TPM1"	"7168"	"Hs.635569"	"Hs.635569"	"15"	"63334831"	"2"	"Uterus/SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000358049"	"ENSG00000167751"	"KLK2"	"3817"	""	""	"19"	"51364824"	"1"	"Prostate"	"Prostate"
"ENST00000358055"	"ENSG00000114923"	"SLC4A3"	"6508"	"Hs.1176/Hs.684906"	"Hs.1176/Hs.684906"	"2"	"220492049"	"1"	"Heart"	"Heart"
"ENST00000358129"	"ENSG00000115641"	"FHL2"	"2274"	""	""	"2"	"105974169"	"2"	"Heart/SmoothMuscle"	"Heart"
"ENST00000358152"	"ENSG00000149516"	"MS4A3"	"932"	"Hs.99960"	"Hs.99960"	"11"	"59824060"	"1"	"bonemarrow"	"bonemarrow"
"ENST00000358155"	"ENSG00000197959"	"DNM3"	"26052"	"Hs.654775/Hs.675165/Hs.685968"	"Hs.654775/Hs.675165/Hs.685968"	"1"	"171810621"	"1"	"Hypothalamus/PrefrontalCortex/Thalamus"	"Hypothalamus"
"ENST00000358161"	"ENSG00000197694"	"SPTAN1"	"6709"	"Hs.372331/Hs.701738"	"Hs.372331/Hs.701738"	"9"	"131314866"	"1"	"PrefrontalCortex"	"PrefrontalCortex"
"ENST00000358165"	"ENSG00000026297"	"RNASET2"	"8635"	"Hs.529989"	"Hs.529989"	"6"	"167342992"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-BDCA4+Dentritic_Cells"
"ENST00000358171"	"ENSG00000149257"	"SERPINH1"	"871"	"Hs.596449/Hs.628639"	"Hs.596449/Hs.628639"	"11"	"75273101"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000358278"	"ENSG00000140416"	"TPM1"	"7168"	"Hs.635569"	"Hs.635569"	"15"	"63334831"	"3"	"Uterus/Prostate/SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
