"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENSMUST00000035295"	"ENSMUSG00000038633"	"Degs1"	"13244"	"Mm.29648/Mm.466933"	"Mm.29648/Mm.466933"	"1"	"182275772"	"3"	"fertilizedegg/oocyte/digits"	"oocyte"
"ENSMUST00000035323"	"ENSMUSG00000008193"	"Spib"	"272382"	"Mm.8012"	"Mm.8012"	"7"	"44525995"	"2"	"lymphnode/b220+bcell/bonemarrow"	"b220+bcell"
"ENSMUST00000035325"	"ENSMUSG00000033684"	"Qsox1"	"104009"	"Mm.27035/Mm.475484"	"Mm.27035/Mm.475484"	"1"	"155778155"	"1"	"vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)"	"vomeralnasalorgan(VMO)"
"ENSMUST00000035346"	"ENSMUSG00000061411"	"8430427H17Rik"	"329540"	"Mm.50600/Mm.447504/Mm.468717"	"Mm.50600/Mm.447504/Mm.468717"	"2"	"153407462"	"1"	"fertilizedegg"	"fertilizedegg"
"ENSMUST00000035371"	"ENSMUSG00000038486"	"Sv2a"	"64051"	"Mm.200365/Mm.491135"	"Mm.200365/Mm.491135"	"3"	"96181151"	"1"	"olfactorybulb/substantianigra/preoptic"	"preoptic"
"ENSMUST00000035390"	"ENSMUSG00000037053"	"Azgp1"	"12007"	"Mm.30061"	"Mm.30061"	"5"	"137981521"	"2"	"liver/prostate"	"liver"
"ENSMUST00000035426"	"ENSMUSG00000079737"	"3110001I22Rik"	"66598"	""	""	"16"	"13671929"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000035471"	"ENSMUSG00000032796"	"Lama1"	"16772"	"Mm.303386"	"Mm.303386"	"17"	"67697265"	"1"	"embryoday6.5/embryoday7.5/blastocysts"	"blastocysts"
"ENSMUST00000035484"	"ENSMUSG00000032803"	"Cdv3"	"321022"	"Mm.261025/Mm.491128"	"Mm.261025/Mm.491128"	"9"	"103353102"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000035560"	"ENSMUSG00000033701"	"Acbd6"	"72482"	"Mm.288249"	"Mm.288249"	"1"	"155558120"	"1"	"testis"	"testis"
"ENSMUST00000035563"	"ENSMUSG00000034127"	"Tspan8"	"216350"	""	""	"10"	"115817284"	"2"	"largeintestine/blastocysts"	"blastocysts"
"ENSMUST00000035625"	"ENSMUSG00000039519"	"Cyp7b1"	"13123"	"Mm.316000"	"Mm.316000"	"3"	"18071950"	"2"	"kidney/liver"	"liver"
"ENSMUST00000035640"	"ENSMUSG00000032900"	"1700065I17Rik"	"67343"	"Mm.87057"	"Mm.87057"	"18"	"56588350"	"1"	"testis"	"testis"
"ENSMUST00000035651"	"ENSMUSG00000039883"	"Lrrc17"	"74511"	"Mm.439963/Mm.450853"	"Mm.439963/Mm.450853"	"5"	"21543527"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000035672"	"ENSMUSG00000039457"	"Ppl"	"19041"	"Mm.266875"	"Mm.266875"	"16"	"5086291"	"5"	"bladder/epidermis/umbilicalcord/retina/digits/snoutepidermis/tongueepidermis/trachea"	"tongueepidermis"
"ENSMUST00000035682"	"ENSMUSG00000022773"	"Ypel1"	"106369"	"Mm.237941"	"Mm.237941"	"16"	"17069696"	"1"	"testis"	"testis"
"ENSMUST00000035695"	"ENSMUSG00000041534"	"Rbp3"	"19661"	"Mm.436622"	"Mm.436622"	"14"	"33954022"	"1"	"retina"	"retina"
"ENSMUST00000035732"	"ENSMUSG00000042189"	"Tekt3"	"71062"	"Mm.23534"	"Mm.23534"	"11"	"63061654"	"1"	"testis"	"testis"
"ENSMUST00000035748"	"ENSMUSG00000033460"	"Armcx1"	"78248"	"Mm.396810/Mm.401650/Mm.458522"	"Mm.396810/Mm.401650/Mm.458522"	"X"	"134717963"	"1"	"dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000035780"	"ENSMUSG00000035069"	"Oma1"	"67013"	""	""	"4"	"103313812"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000035799"	"ENSMUSG00000039899"	"Fgl2"	"14190"	"Mm.292100/Mm.426761/Mm.429540/Mm.466072"	"Mm.292100/Mm.426761/Mm.429540/Mm.466072"	"5"	"21372642"	"1"	"ovary"	"ovary"
"ENSMUST00000035824"	"ENSMUSG00000038042"	"Ptpdc1"	"218232"	"Mm.315089/Mm.399435/Mm.405199"	"Mm.315089/Mm.399435/Mm.405199"	"13"	"48577873"	"1"	"testis"	"testis"
"ENSMUST00000035839"	"ENSMUSG00000040287"	"Stac3"	"237611"	"Mm.32087"	"Mm.32087"	"10"	"127501686"	"1"	"skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000035849"	"ENSMUSG00000033053"	"1700028P14Rik"	"67483"	"Mm.443287"	"Mm.443287"	"19"	"23558760"	"1"	"testis"	"testis"
"ENSMUST00000035854"	"ENSMUSG00000042200"	"Cdrt4"	"66338"	""	""	"11"	"62951193"	"1"	"testis"	"testis"
"ENSMUST00000035890"	"ENSMUSG00000041052"	"Slc7a13"	"74087"	"Mm.173833/Mm.412444"	"Mm.173833/Mm.412444"	"4"	"19818725"	"1"	"kidney"	"kidney"
"ENSMUST00000035918"	"ENSMUSG00000056035"	"Cyp3a11"	"13112"	""	""	"5"	"145854426"	"2"	"liver/smallintestine"	"liver"
"ENSMUST00000035938"	"ENSMUSG00000035042"	"Ccl5"	"20304"	"Mm.284248"	"Mm.284248"	"11"	"83525778"	"3"	"lymphnode/adiposetissue/cd4+Tcell/cd8+Tcell/trachea"	"trachea"
"ENSMUST00000035952"	"ENSMUSG00000027859"	"Ngf"	"18049"	"Mm.1259"	"Mm.1259"	"3"	"102469928"	"1"	"thyroid"	"thyroid"
"ENSMUST00000035988"	"ENSMUSG00000038991"	"Txndc5"	"105245"	"Mm.28622"	"Mm.28622"	"13"	"38500273"	"1"	"oocyte"	"oocyte"
"ENSMUST00000036023"	"ENSMUSG00000037910"	"1700018B24Rik"	"NA"	""	""	"3"	"48605732"	"1"	"testis"	"testis"
"ENSMUST00000036045"	"ENSMUSG00000036216"	"Leap2"	"259301"	"Mm.24283"	"Mm.24283"	"11"	"53422181"	"1"	"smallintestine"	"smallintestine"
"ENSMUST00000036060"	"ENSMUSG00000042258"	"Isl1"	"16392"	"Mm.42242/Mm.405911"	"Mm.42242/Mm.405911"	"13"	"116298281"	"1"	"dorsalrootganglion/trigeminal"	"trigeminal"
"ENSMUST00000036069"	"ENSMUSG00000033207"	"Mamdc2"	"71738"	"Mm.50841"	"Mm.50841"	"19"	"23302609"	"1"	"lung"	"lung"
"ENSMUST00000036089"	"ENSMUSG00000033368"	"Trim69"	"70928"	"Mm.379188"	"Mm.379188"	"2"	"122160700"	"1"	"testis"	"testis"
"ENSMUST00000036153"	"ENSMUSG00000034432"	"Cops8"	"108679"	"Mm.402128"	"Mm.402128"	"1"	"90603425"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000036174"	"ENSMUSG00000036292"	"Gramd1c"	"207798"	"Mm.19316/Mm.399032"	"Mm.19316/Mm.399032"	"16"	"43980350"	"1"	"medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000036177"	"ENSMUSG00000039095"	"En2"	"13799"	"Mm.4298"	"Mm.4298"	"5"	"28165696"	"1"	"cerebellum"	"cerebellum"
"ENSMUST00000036206"	"ENSMUSG00000037979"	"Ccdc92"	"215707"	"Mm.389693"	"Mm.389693"	"5"	"124834418"	"2"	"testis/dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000036273"	"ENSMUSG00000035356"	"Nfkbiz"	"80859"	"Mm.247272"	"Mm.247272"	"16"	"55811375"	"1"	"oocyte"	"oocyte"
"ENSMUST00000036274"	"ENSMUSG00000035227"	"Spcs2"	"66624"	"Mm.30043/Mm.474212"	"Mm.30043/Mm.474212"	"7"	"99837569"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000036303"	"ENSMUSG00000041380"	"Htr2c"	"15560"	"Mm.406703/Mm.439670"	"Mm.406703/Mm.439670"	"X"	"146962513"	"1"	"substantianigra/amygdala/spinalcordlower"	"amygdala"
"ENSMUST00000036315"	"ENSMUSG00000020524"	"Gria1"	"14799"	"Mm.4920/Mm.408116/Mm.481306"	"Mm.4920/Mm.408116/Mm.481306"	"11"	"57011387"	"1"	"cerebellum/dorsalstriatum/hippocampus/olfactorybulb/amygdala/hypothalamus/preoptic"	"amygdala"
"ENSMUST00000036347"	"ENSMUSG00000033419"	"Snap91"	"20616"	"Mm.472993"	"Mm.472993"	"9"	"86765936"	"3"	"cerebellum/dorsalstriatum/cortex/frontalcortex/hippocampus/olfactorybulb/substantianigra/dorsalrootganglion/retina/amygdala/trigeminal/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"amygdala"
"ENSMUST00000036355"	"ENSMUSG00000033149"	"Phldb2"	"208177"	"Mm.211477/Mm.420805"	"Mm.211477/Mm.420805"	"16"	"45746243"	"2"	"bladder/lung"	"lung"
"ENSMUST00000036372"	"ENSMUSG00000032640"	"Chsy1"	"269941"	"Mm.333916"	"Mm.333916"	"7"	"66109515"	"3"	"uterus/b220+bcell/fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000036382"	"ENSMUSG00000020258"	"Glyctk"	"235582"	"Mm.335420"	"Mm.335420"	"9"	"106152857"	"1"	"kidney"	"kidney"
"ENSMUST00000036387"	"ENSMUSG00000033208"	"S100b"	"20203"	"Mm.235998"	"Mm.235998"	"10"	"76253853"	"2"	"cerebellum/dorsalrootganglion/trigeminal/spinalcordlower/spinalcordupper"	"trigeminal"
"ENSMUST00000036424"	"ENSMUSG00000032807"	"Alox12b"	"11686"	"Mm.340329/Mm.480923"	"Mm.340329/Mm.480923"	"11"	"69156989"	"2"	"digits/tongueepidermis/trachea"	"tongueepidermis"
"ENSMUST00000036493"	"ENSMUSG00000033161"	"Atp1a1"	"11928"	"Mm.280103"	"Mm.280103"	"3"	"101576219"	"3"	"kidney/medialolfactoryepithelium(MOE)/dorsalrootganglion/smallintestine"	"kidney"
"ENSMUST00000036503"	"ENSMUSG00000042213"	"Zfand4"	"67492"	"Mm.272772/Mm.399153"	"Mm.272772/Mm.399153"	"6"	"116264222"	"1"	"testis"	"testis"
"ENSMUST00000036509"	"ENSMUSG00000036352"	"Ubac1"	"98766"	"Mm.247824"	"Mm.247824"	"2"	"25998543"	"2"	"bone/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000036540"	"ENSMUSG00000041040"	"Fam117b"	"72750"	"Mm.258250/Mm.410273/Mm.490758"	"Mm.258250/Mm.410273/Mm.490758"	"1"	"59913006"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000036554"	"ENSMUSG00000032849"	"Abcc4"	"239273"	"Mm.40537"	"Mm.40537"	"14"	"118482692"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000036584"	"ENSMUSG00000033610"	"Pank1"	"75735"	"Mm.24742"	"Mm.24742"	"19"	"34810894"	"3"	"kidney/liver/brownfat"	"kidney"
"ENSMUST00000036615"	"ENSMUSG00000033629"	"Ptplad1"	"57874"	"Mm.308180/Mm.491393"	"Mm.308180/Mm.491393"	"9"	"64986985"	"1"	"adrenalgland"	"adrenalgland"
"ENSMUST00000036631"	"ENSMUSG00000039661"	"Dusp26"	"66959"	"Mm.23916"	"Mm.23916"	"8"	"31089471"	"2"	"pituitary/dorsalrootganglion/hypothalamus"	"dorsalrootganglion"
"ENSMUST00000036649"	"ENSMUSG00000033983"	"Coil"	"12812"	"Mm.268004"	"Mm.268004"	"11"	"88970252"	"2"	"testis/blastocysts"	"blastocysts"
"ENSMUST00000036665"	"ENSMUSG00000027742"	"Cog6"	"67542"	"Mm.249548"	"Mm.249548"	"3"	"52982123"	"1"	"testis"	"testis"
"ENSMUST00000036854"	"ENSMUSG00000040659"	"Efhd2"	"27984"	"Mm.395598"	"Mm.395598"	"4"	"141858142"	"2"	"cortex/blastocysts"	"blastocysts"
"ENSMUST00000036858"	"ENSMUSG00000031382"	"Asb11"	"68854"	"Mm.33225/Mm.445208"	"Mm.33225/Mm.445208"	"X"	"164436994"	"1"	"skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000036928"	"ENSMUSG00000038776"	"Ephx1"	"13849"	"Mm.9075"	"Mm.9075"	"1"	"180976155"	"3"	"adrenalgland/liver/medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000036934"	"ENSMUSG00000026950"	"Neb"	"17996"	"Mm.389247"	"Mm.389247"	"2"	"52136647"	"3"	"epidermis/bone/snoutepidermis/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000036952"	"ENSMUSG00000036275"	"9530068E07Rik"	"213673"	"Mm.291979/Mm.453464/Mm.455463/Mm.471178/Mm.472625"	"Mm.291979/Mm.453464/Mm.455463/Mm.471178/Mm.472625"	"11"	"52396428"	"1"	"oocyte"	"oocyte"
"ENSMUST00000036954"	"ENSMUSG00000034486"	"Gbx2"	"14472"	"Mm.204730"	"Mm.204730"	"1"	"89927962"	"1"	"oocyte"	"oocyte"
"ENSMUST00000036972"	"ENSMUSG00000036242"	"3632451O06Rik"	"67419"	"Mm.318710/Mm.475036"	"Mm.318710/Mm.475036"	"14"	"49681560"	"1"	"dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000036991"	"ENSMUSG00000041548"	"Hspb8"	"80888"	"Mm.21549"	"Mm.21549"	"5"	"116408491"	"5"	"heart/bladder/dorsalrootganglion/trigeminal/snoutepidermis/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000036992"	"ENSMUSG00000036111"	"Lmo1"	"109594"	"Mm.360145"	"Mm.360145"	"7"	"109138572"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000037007"	"ENSMUSG00000034282"	"Evpl"	"14027"	"Mm.293683"	"Mm.293683"	"11"	"116220559"	"1"	"snoutepidermis/tongueepidermis"	"tongueepidermis"
"ENSMUST00000037025"	"ENSMUSG00000038080"	"Kdm1b"	"218214"	"Mm.31259"	"Mm.31259"	"13"	"47043499"	"3"	"bladder/fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037048"	"ENSMUSG00000039533"	"Mmd2"	"75104"	"Mm.48712/Mm.407163"	"Mm.48712/Mm.407163"	"5"	"142562365"	"1"	"hippocampus/preoptic"	"preoptic"
"ENSMUST00000037059"	"ENSMUSG00000062478"	"Ctrc"	"76701"	""	""	"4"	"141814962"	"1"	"pancreas"	"pancreas"
"ENSMUST00000037064"	"ENSMUSG00000034248"	"Slc25a37"	"67712"	"Mm.293635/Mm.400542"	"Mm.293635/Mm.400542"	"14"	"69241848"	"2"	"bone/bonemarrow"	"bonemarrow"
"ENSMUST00000037115"	"ENSMUSG00000038622"	"Med30"	"69790"	"Mm.195562"	"Mm.195562"	"15"	"52712445"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037119"	"ENSMUSG00000041911"	"Dlx1"	"13390"	"Mm.475101"	"Mm.475101"	"2"	"71528113"	"1"	"olfactorybulb"	"olfactorybulb"
"ENSMUST00000037145"	"ENSMUSG00000034918"	"Cdhr2"	"268663"	"Mm.315382"	"Mm.315382"	"13"	"54701461"	"1"	"largeintestine/smallintestine"	"smallintestine"
"ENSMUST00000037190"	"ENSMUSG00000038005"	"2700029M09Rik"	"72612"	""	""	"8"	"60890418"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037220"	"ENSMUSG00000038782"	"1700028J19Rik"	"NA"	"Mm.158317"	"Mm.158317"	"7"	"44229933"	"1"	"testis"	"testis"
"ENSMUST00000037248"	"ENSMUSG00000042606"	"Hirip3"	"233876"	"Mm.363427"	"Mm.363427"	"7"	"126861972"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037287"	"ENSMUSG00000037664"	"Cdkn1c"	"12577"	"Mm.168789/Mm.392059"	"Mm.168789/Mm.392059"	"7"	"143458350"	"3"	"adrenalgland/umbilicalcord/placenta/embryoday6.5/embryoday7.5/embryoday10.5"	"umbilicalcord"
"ENSMUST00000037315"	"ENSMUSG00000039202"	"Abhd2"	"54608"	"Mm.365490/Mm.393762/Mm.475029/Mm.491329"	"Mm.365490/Mm.393762/Mm.475029/Mm.491329"	"7"	"79273201"	"1"	"testis"	"testis"
"ENSMUST00000037324"	"ENSMUSG00000036309"	"Skp1a"	"21402"	"Mm.371782/Mm.402382"	"Mm.371782/Mm.402382"	"11"	"52231995"	"1"	"dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000037330"	"ENSMUSG00000032968"	"Inha"	"16322"	"Mm.1100"	"Mm.1100"	"1"	"75507077"	"1"	"ovary"	"ovary"
"ENSMUST00000037333"	"ENSMUSG00000034165"	"Ccnd3"	"12445"	"Mm.27291/Mm.439984/Mm.482971"	"Mm.27291/Mm.439984/Mm.482971"	"17"	"47505051"	"2"	"bone/thymus"	"thymus"
"ENSMUST00000037337"	"ENSMUSG00000039178"	"Tbc1d19"	"67249"	"Mm.28823/Mm.474252"	"Mm.28823/Mm.474252"	"5"	"53809627"	"1"	"oocyte"	"oocyte"
"ENSMUST00000037362"	"ENSMUSG00000036282"	"Naa30"	"70646"	"Mm.275688/Mm.415867/Mm.486291/Mm.490668"	"Mm.275688/Mm.415867/Mm.486291/Mm.490668"	"14"	"49172226"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037372"	"ENSMUSG00000032999"	"Nlrp4f"	"97895"	"Mm.315815/Mm.401666/Mm.481978/Mm.481988"	"Mm.315815/Mm.401666/Mm.481978/Mm.481988"	"13"	"65177111"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000037375"	"ENSMUSG00000040600"	"Eps8l3"	"99662"	"Mm.108491"	"Mm.108491"	"3"	"107877230"	"1"	"largeintestine/smallintestine"	"smallintestine"
"ENSMUST00000037380"	"ENSMUSG00000037685"	"Atp8a1"	"11980"	"Mm.153230/Mm.440990/Mm.479216"	"Mm.153230/Mm.440990/Mm.479216"	"5"	"67618140"	"1"	"lung"	"lung"
"ENSMUST00000037399"	"ENSMUSG00000040466"	"Blvrb"	"233016"	""	""	"7"	"27447978"	"3"	"bone/medialolfactoryepithelium(MOE)/bonemarrow"	"bone"
"ENSMUST00000037491"	"ENSMUSG00000039109"	"F13a1"	"74145"	"Mm.235105"	"Mm.235105"	"13"	"36867178"	"5"	"adiposetissue/umbilicalcord/bone/digits/bonemarrow"	"umbilicalcord"
"ENSMUST00000037504"	"ENSMUSG00000034263"	"Vwa9"	"69882"	"Mm.272616"	"Mm.272616"	"9"	"64960832"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037565"	"ENSMUSG00000066000"	"2610305D13Rik"	"112422/101056584"	"Mm.450888"	"Mm.450888"	"4"	"147611937"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000037623"	"ENSMUSG00000039114"	"Nrn1"	"68404"	"Mm.232930/Mm.412477"	"Mm.232930/Mm.412477"	"13"	"36725625"	"3"	"cerebellum/liver/cortex/frontalcortex/hippocampus/dorsalrootganglion/amygdala/trigeminal"	"dorsalrootganglion"
"ENSMUST00000037636"	"ENSMUSG00000034336"	"Ina"	"226180"	"Mm.276251"	"Mm.276251"	"19"	"47014698"	"1"	"cerebellum/cortex/frontalcortex/substantianigra/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"cerebellum"
"ENSMUST00000037685"	"ENSMUSG00000036925"	"Spt1"	"20770"	""	""	"15"	"103895859"	"4"	"cortex/frontalcortex/salivarygland/retina/thyroid"	"thyroid"
"ENSMUST00000037687"	"ENSMUSG00000033578"	"Tmem35"	"67564"	"Mm.41489"	"Mm.41489"	"X"	"134295225"	"1"	"adrenalgland"	"adrenalgland"
"ENSMUST00000037709"	"ENSMUSG00000040234"	"Tm7sf3"	"67623"	"Mm.278037"	"Mm.278037"	"6"	"146602352"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037718"	"ENSMUSG00000034391"	"Fbxo15"	"50764"	""	""	"18"	"84935158"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000037722"	"ENSMUSG00000037307"	"Banf2"	"403171"	""	""	"2"	"144033059"	"1"	"testis"	"testis"
"ENSMUST00000037798"	"ENSMUSG00000034452"	"Slc24a1"	"214111"	"Mm.156124"	"Mm.156124"	"9"	"64922861"	"1"	"retina"	"retina"
"ENSMUST00000037831"	"ENSMUSG00000042279"	"H1foo"	"171506"	"Mm.21899"	"Mm.21899"	"6"	"115944938"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037850"	"ENSMUSG00000034484"	"Snx2"	"67804"	"Mm.252171"	"Mm.252171"	"18"	"53176365"	"1"	"b220+bcell/blastocysts"	"blastocysts"
"ENSMUST00000037875"	"ENSMUSG00000027422"	"Rrbp1"	"81910"	"Mm.13705"	"Mm.13705"	"2"	"143947395"	"1"	"pancreas"	"pancreas"
"ENSMUST00000037877"	"ENSMUSG00000038932"	"Tcfl5"	"277353"	"Mm.473700"	"Mm.473700"	"2"	"180621956"	"1"	"testis"	"testis"
"ENSMUST00000037903"	"ENSMUSG00000026991"	"Pkp4"	"227937"	"Mm.260938/Mm.392154/Mm.486344"	"Mm.260938/Mm.392154/Mm.486344"	"2"	"59160850"	"2"	"spinalcordlower/oocyte"	"spinalcordlower"
"ENSMUST00000037928"	"ENSMUSG00000040749"	"Siah1b"	"20438"	"Mm.37215/Mm.379013"	"Mm.37215/Mm.379013"	"X"	"164070705"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000037942"	"ENSMUSG00000036745"	"Ttll7"	"70892"	"Mm.187793/Mm.401404/Mm.405954/Mm.473962/Mm.485640/Mm.489431"	"Mm.187793/Mm.401404/Mm.405954/Mm.473962/Mm.485640/Mm.489431"	"3"	"146852367"	"1"	"medialolfactoryepithelium(MOE)/dorsalrootganglion/trigeminal"	"dorsalrootganglion"
"ENSMUST00000037964"	"ENSMUSG00000039891"	"Txlnb"	"378431"	"Mm.283493/Mm.395699"	"Mm.283493/Mm.395699"	"10"	"17796226"	"3"	"heart/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000037996"	"ENSMUSG00000038015"	"Prm2"	"19119"	""	""	"16"	"10791383"	"1"	"testis"	"testis"
"ENSMUST00000038004"	"ENSMUSG00000035831"	"Krt25"	"70810"	"Mm.268173"	"Mm.268173"	"11"	"99315516"	"1"	"epidermis/digits/snoutepidermis"	"snoutepidermis"
"ENSMUST00000038007"	"ENSMUSG00000041476"	"Smpx"	"66106"	"Mm.489768/Mm.490050"	"Mm.489768/Mm.490050"	"X"	"157698910"	"3"	"heart/epidermis/snoutepidermis/tongueepidermis/skeletalmuscle"	"tongueepidermis"
"ENSMUST00000038027"	"ENSMUSG00000036427"	"Gpi1"	"14751"	"Mm.589/Mm.411374"	"Mm.589/Mm.411374"	"7"	"34202122"	"1"	"skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000038053"	"ENSMUSG00000033306"	"Lpp"	"210126"	"Mm.209385/Mm.391933/Mm.410711/Mm.475445"	"Mm.209385/Mm.391933/Mm.410711/Mm.475445"	"16"	"24393350"	"2"	"bladder/umbilicalcord"	"umbilicalcord"
"ENSMUST00000038069"	"ENSMUSG00000054169"	"Ceacam10"	"26366"	""	""	"7"	"24777204"	"1"	"largeintestine"	"largeintestine"
"ENSMUST00000038073"	"ENSMUSG00000033486"	"Catsper2"	"212670"	""	""	"2"	"121392631"	"1"	"testis"	"testis"
"ENSMUST00000038107"	"ENSMUSG00000039910"	"Cited2"	"17684"	"Mm.272321/Mm.470438"	"Mm.272321/Mm.470438"	"10"	"17723228"	"2"	"prostate/placenta"	"placenta"
"ENSMUST00000038118"	"ENSMUSG00000032570"	"Atp2c1"	"235574"	"Mm.326247/Mm.405797/Mm.411069/Mm.416536/Mm.489853"	"Mm.326247/Mm.405797/Mm.411069/Mm.416536/Mm.489853"	"9"	"105403539"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000038128"	"ENSMUSG00000034659"	"Tmem109"	"68539"	"Mm.251890"	"Mm.251890"	"19"	"10870660"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000038142"	"ENSMUSG00000039236"	"Isg20"	"57444"	""	""	"7"	"78913424"	"1"	"bone"	"bone"
"ENSMUST00000038144"	"ENSMUSG00000042379"	"Esm1"	"71690"	"Mm.38929"	"Mm.38929"	"13"	"113209659"	"1"	"pituitary"	"pituitary"
"ENSMUST00000038154"	"ENSMUSG00000037161"	"Mgarp"	"67749"	"Mm.273339/Mm.474723"	"Mm.273339/Mm.474723"	"3"	"51388415"	"3"	"adrenalgland/retina/ovary"	"adrenalgland"
"ENSMUST00000038161"	"ENSMUSG00000040706"	"Agmat"	"75986"	"Mm.30032"	"Mm.30032"	"4"	"141746672"	"1"	"liver"	"liver"
"ENSMUST00000038194"	"ENSMUSG00000022360"	"Atad2"	"70472"	"Mm.221758/Mm.394272"	"Mm.221758/Mm.394272"	"15"	"58094047"	"1"	"thymus"	"thymus"
"ENSMUST00000038197"	"ENSMUSG00000039956"	"Mrap"	"77037"	"Mm.22455"	"Mm.22455"	"16"	"90738324"	"2"	"adiposetissue/adrenalgland"	"adrenalgland"
"ENSMUST00000038207"	"ENSMUSG00000028528"	"Dnajc6"	"72685"	"Mm.76494/Mm.468365"	"Mm.76494/Mm.468365"	"4"	"101496648"	"2"	"cerebellum/cortex/frontalcortex/hippocampus/olfactorybulb/substantianigra/dorsalrootganglion/amygdala/trigeminal/hypothalamus/spinalcordlower/preoptic"	"hypothalamus"
"ENSMUST00000038227"	"ENSMUSG00000037872"	"Darc"	"13349"	"Mm.6393"	"Mm.6393"	"1"	"173331886"	"2"	"cerebellum/dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000038228"	"ENSMUSG00000034723"	"Tmx4"	"52837"	"Mm.264096/Mm.401225/Mm.406893/Mm.463829/Mm.470346"	"Mm.264096/Mm.401225/Mm.406893/Mm.463829/Mm.470346"	"2"	"134594185"	"1"	"cortex/frontalcortex/hippocampus/olfactorybulb/substantianigra/amygdala/hypothalamus/spinalcordlower/preoptic"	"hypothalamus"
"ENSMUST00000038234"	"ENSMUSG00000030323"	"Ift122"	"81896"	"Mm.333335"	"Mm.333335"	"6"	"115853470"	"1"	"testis"	"testis"
"ENSMUST00000038257"	"ENSMUSG00000033318"	"Gstt2"	"14872"	"Mm.24118"	"Mm.24118"	"10"	"75831845"	"1"	"kidney"	"kidney"
"ENSMUST00000038341"	"ENSMUSG00000040084"	"Bub1b"	"12236"	"Mm.29133"	"Mm.29133"	"2"	"118598211"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000038343"	"ENSMUSG00000013418"	"B4galnt2"	"14422"	"Mm.340702"	"Mm.340702"	"11"	"95865943"	"1"	"largeintestine"	"largeintestine"
"ENSMUST00000038364"	"ENSMUSG00000034098"	"Fstl5"	"213262"	"Mm.379337/Mm.491658"	"Mm.379337/Mm.491658"	"3"	"76074270"	"1"	"vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000038368"	"ENSMUSG00000042745"	"Id1"	"15901"	"Mm.396346"	"Mm.396346"	"2"	"152736251"	"4"	"bladder/largeintestine/stomach/snoutepidermis"	"bladder"
